method,config_id,validation_rows,validation_accuracy,validation_precision,validation_recall,validation_f1,validation_specificity,validation_balanced_accuracy,validation_source_macro_f1,decision_threshold,training_runtime_seconds,parameters
minilm_logistic_regression,minilm_chunks256_norm_cwbalanced_c1,1779,0.9550309162450815,0.944078947368421,0.9674157303370786,0.9556048834628191,0.9426321709786277,0.9550239506578532,0.9128963065552554,0.4400955297504418,0.32168312500289176,"{""C"": 1.0, ""class_weight"": ""balanced"", ""normalized"": true, ""representation"": ""chunks256"", ""threshold"": 0.4400955297504418}"
minilm_logistic_regression,minilm_chunks256_norm_cwbalanced_c10,1779,0.9606520517144463,0.9606741573033708,0.9606741573033708,0.9606741573033708,0.9606299212598425,0.9606520392816067,0.9066535740612839,0.5310529206016678,0.36782133300584974,"{""C"": 10.0, ""class_weight"": ""balanced"", ""normalized"": true, ""representation"": ""chunks256"", ""threshold"": 0.5310529206016678}"
minilm_logistic_regression,minilm_subject_body256_raw_cwnone_c0.01,1779,0.9437886453063519,0.9312227074235808,0.9584269662921349,0.9446290143964564,0.9291338582677166,0.9437804122799257,0.8854924154934276,0.4542237363244983,0.6192581249997602,"{""C"": 0.01, ""class_weight"": ""none"", ""normalized"": false, ""representation"": ""subject_body256"", ""threshold"": 0.4542237363244983}"
minilm_logistic_regression,minilm_subject_body256_raw_cwnone_c0.1,1779,0.9629005059021922,0.9703196347031964,0.9550561797752809,0.9626274065685163,0.9707536557930259,0.9629049177841533,0.9164895857400304,0.5632553321910114,0.49014874999556923,"{""C"": 0.1, ""class_weight"": ""none"", ""normalized"": false, ""representation"": ""subject_body256"", ""threshold"": 0.5632553321910114}"
minilm_logistic_regression,minilm_subject_body256_raw_cwnone_c1,1779,0.9651489600899381,0.9651685393258427,0.9651685393258427,0.9651685393258427,0.9651293588301463,0.9651489490779945,0.9266707321952208,0.5497923250316188,0.5509870419991785,"{""C"": 1.0, ""class_weight"": ""none"", ""normalized"": false, ""representation"": ""subject_body256"", ""threshold"": 0.5497923250316188}"
minilm_logistic_regression,minilm_subject_body256_raw_cwnone_c10,1779,0.9645868465430016,0.9693530079455165,0.9595505617977528,0.9644268774703557,0.96962879640045,0.9645896790991013,0.9262771811079062,0.649112697757745,0.5463574579989654,"{""C"": 10.0, ""class_weight"": ""none"", ""normalized"": false, ""representation"": ""subject_body256"", ""threshold"": 0.649112697757745}"
minilm_logistic_regression,minilm_subject_body256_raw_cwbalanced_c0.01,1779,0.9437886453063519,0.9312227074235808,0.9584269662921349,0.9446290143964564,0.9291338582677166,0.9437804122799257,0.8854924154934276,0.4542237363244983,0.5153377090027789,"{""C"": 0.01, ""class_weight"": ""balanced"", ""normalized"": false, ""representation"": ""subject_body256"", ""threshold"": 0.4542237363244983}"
minilm_logistic_regression,minilm_subject_body256_raw_cwbalanced_c0.1,1779,0.9629005059021922,0.9703196347031964,0.9550561797752809,0.9626274065685163,0.9707536557930259,0.9629049177841533,0.9164895857400304,0.5632553321910114,0.47098133400140796,"{""C"": 0.1, ""class_weight"": ""balanced"", ""normalized"": false, ""representation"": ""subject_body256"", ""threshold"": 0.5632553321910114}"
minilm_logistic_regression,minilm_subject_body256_raw_cwbalanced_c1,1779,0.9651489600899381,0.9651685393258427,0.9651685393258427,0.9651685393258427,0.9651293588301463,0.9651489490779945,0.9266707321952208,0.5497923250316188,0.532049832996563,"{""C"": 1.0, ""class_weight"": ""balanced"", ""normalized"": false, ""representation"": ""subject_body256"", ""threshold"": 0.5497923250316188}"
minilm_logistic_regression,minilm_subject_body256_raw_cwbalanced_c10,1779,0.9645868465430016,0.9693530079455165,0.9595505617977528,0.9644268774703557,0.96962879640045,0.9645896790991013,0.9262771811079062,0.649112697757745,0.5393966249976074,"{""C"": 10.0, ""class_weight"": ""balanced"", ""normalized"": false, ""representation"": ""subject_body256"", ""threshold"": 0.649112697757745}"
minilm_logistic_regression,minilm_subject_body256_norm_cwnone_c0.01,1779,0.9398538504777965,0.9536500579374276,0.9247191011235955,0.9389617798060468,0.9550056242969629,0.9398623627102791,0.8675274054012665,0.543398291512848,0.40783304200158454,"{""C"": 0.01, ""class_weight"": ""none"", ""normalized"": true, ""representation"": ""subject_body256"", ""threshold"": 0.543398291512848}"
minilm_logistic_regression,minilm_subject_body256_norm_cwnone_c0.1,1779,0.9572793704328274,0.9552572706935123,0.9595505617977528,0.9573991031390136,0.9550056242969629,0.9572780930473579,0.9138504494167143,0.48712493027494297,0.4802117500003078,"{""C"": 0.1, ""class_weight"": ""none"", ""normalized"": true, ""representation"": ""subject_body256"", ""threshold"": 0.48712493027494297}"
minilm_logistic_regression,minilm_subject_body256_norm_cwnone_c1,1779,0.9640247329960652,0.9640449438202248,0.9640449438202248,0.9640449438202248,0.9640044994375703,0.9640247216288975,0.9229280696235713,0.5413304354865128,0.6991122499966878,"{""C"": 1.0, ""class_weight"": ""none"", ""normalized"": true, ""representation"": ""subject_body256"", ""threshold"": 0.5413304354865128}"
minilm_logistic_regression,minilm_subject_body256_norm_cwnone_c10,1779,0.9629005059021922,0.9629213483146067,0.9629213483146067,0.9629213483146066,0.9628796400449944,0.9629004941798005,0.9286875185566343,0.5808626599554912,0.6698692079953616,"{""C"": 10.0, ""class_weight"": ""none"", ""normalized"": true, ""representation"": ""subject_body256"", ""threshold"": 0.5808626599554912}"
minilm_logistic_regression,minilm_subject_body256_norm_cwbalanced_c0.01,1779,0.9398538504777965,0.9536500579374276,0.9247191011235955,0.9389617798060468,0.9550056242969629,0.9398623627102791,0.8675274054012665,0.543398291512848,0.43673716700141085,"{""C"": 0.01, ""class_weight"": ""balanced"", ""normalized"": true, ""representation"": ""subject_body256"", ""threshold"": 0.543398291512848}"
minilm_logistic_regression,minilm_subject_body256_norm_cwbalanced_c0.1,1779,0.9572793704328274,0.9552572706935123,0.9595505617977528,0.9573991031390136,0.9550056242969629,0.9572780930473579,0.9138504494167143,0.48712493027494297,0.4822717089991784,"{""C"": 0.1, ""class_weight"": ""balanced"", ""normalized"": true, ""representation"": ""subject_body256"", ""threshold"": 0.48712493027494297}"
minilm_logistic_regression,minilm_subject_body256_norm_cwbalanced_c1,1779,0.9640247329960652,0.9640449438202248,0.9640449438202248,0.9640449438202248,0.9640044994375703,0.9640247216288975,0.9229280696235713,0.5413304354865128,0.6718044170047506,"{""C"": 1.0, ""class_weight"": ""balanced"", ""normalized"": true, ""representation"": ""subject_body256"", ""threshold"": 0.5413304354865128}"
minilm_logistic_regression,minilm_subject_body256_norm_cwbalanced_c10,1779,0.9629005059021922,0.9629213483146067,0.9629213483146067,0.9629213483146066,0.9628796400449944,0.9629004941798005,0.9286875185566343,0.5808626599554912,0.6800307909943513,"{""C"": 10.0, ""class_weight"": ""balanced"", ""normalized"": true, ""representation"": ""subject_body256"", ""threshold"": 0.5808626599554912}"
